cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2002,6,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2003,1,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2004,3,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2005,3,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2006,1,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2007,3,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2008,0,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2009,4,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2010,1,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2011,5,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2012,1,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2014,1,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2015,6,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2016,5,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2017,5,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2018,2,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2019,3,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2020,4,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2021,2,Víctimas
06,Colima,003,Comala,6200009438,Víctimas muertas en los accidentes de tránsito,2022,1,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,1997,35,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,1998,12,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,1999,25,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2000,17,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2001,70,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2002,84,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2003,18,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2004,29,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2005,20,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2006,36,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2007,63,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2008,63,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2009,60,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2010,21,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2011,22,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2012,41,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2013,21,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2014,26,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2015,14,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2016,35,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2017,63,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2018,59,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2019,110,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2020,70,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2021,62,Víctimas
06,Colima,003,Comala,6200009439,Víctimas heridas en los accidentes de tránsito,2022,50,Víctimas
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,16,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,36,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,26,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,52,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,48,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,18,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,25,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,40,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,35,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,39,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,65,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,73,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,67,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,50,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,46,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,33,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,79,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,140,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,110,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,148,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,96,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,73,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,69,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,93,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,88,Accidentes
06,Colima,004,Coquimatlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,126,Accidentes
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,1997,2,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,1998,1,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,1999,2,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2000,3,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2001,2,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2002,1,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2003,0,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2004,6,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2005,2,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2006,2,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2007,3,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2008,3,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2009,2,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2010,5,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2011,12,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2012,6,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2013,3,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2014,2,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2016,1,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2017,3,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2018,6,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2019,2,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2020,4,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2021,4,Víctimas
06,Colima,004,Coquimatlán,6200009438,Víctimas muertas en los accidentes de tránsito,2022,4,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,1997,11,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,1998,16,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,1999,18,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2000,27,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2001,48,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2002,21,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2003,16,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2004,18,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2005,17,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2006,34,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2007,56,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2008,53,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2009,46,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2010,37,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2011,40,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2012,41,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2013,52,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2014,45,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2015,41,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2016,41,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2017,43,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2018,60,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2019,30,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2020,38,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2021,29,Víctimas
06,Colima,004,Coquimatlán,6200009439,Víctimas heridas en los accidentes de tránsito,2022,60,Víctimas
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,17,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,15,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,18,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,21,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,14,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,26,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,38,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,55,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,52,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,26,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,63,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,101,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,167,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,166,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,220,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,255,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,197,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,204,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,171,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,138,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,105,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,94,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,93,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,110,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,133,Accidentes
06,Colima,005,Cuauhtémoc,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,150,Accidentes
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,1997,0,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,1998,1,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,1999,0,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2000,3,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2001,1,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2002,0,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2003,3,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2004,4,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2005,1,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2006,5,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2007,5,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2008,4,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2009,0,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2010,13,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2011,13,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2012,9,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2013,5,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2014,11,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2015,9,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2016,10,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2019,1,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2020,2,Víctimas
06,Colima,005,Cuauhtémoc,6200009438,Víctimas muertas en los accidentes de tránsito,2021,5,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,1997,17,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,1998,17,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,1999,6,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2000,8,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2001,19,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2002,20,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2003,20,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2004,24,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2005,40,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2006,18,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2007,37,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2008,54,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2009,60,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2010,85,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2011,83,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2012,91,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2013,86,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2014,71,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2015,74,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2016,93,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2017,82,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2018,44,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2019,30,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2020,57,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2021,37,Víctimas
06,Colima,005,Cuauhtémoc,6200009439,Víctimas heridas en los accidentes de tránsito,2022,56,Víctimas
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,3,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,0,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,0,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,9,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,10,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,13,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,24,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,52,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,37,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,46,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,38,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,33,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,41,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,48,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,45,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,37,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,29,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,31,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,37,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,36,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,42,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,26,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,13,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,12,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,23,Accidentes
06,Colima,006,Ixtlahuacán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,23,Accidentes
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,1997,0,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2000,1,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2001,1,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2002,0,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2003,0,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2004,0,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2005,0,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2006,1,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2007,1,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2008,0,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2009,0,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2010,0,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2011,2,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2012,1,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2013,3,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2014,1,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2015,2,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2017,1,Víctimas
06,Colima,006,Ixtlahuacán,6200009438,Víctimas muertas en los accidentes de tránsito,2022,3,Víctimas
06,Colima,006,Ixtlahuacán,6200009439,Víctimas heridas en los accidentes de tránsito,1997,0,Víctimas
06,Colima,006,Ixtlahuacán,6200009439,Víctimas heridas en los accidentes de tránsito,2000,12,Víctimas
06,Colima,006,Ixtlahuacán,6200009439,Víctimas heridas en los accidentes de tránsito,2001,4,Víctimas
06,Colima,006,Ixtlahuacán,6200009439,Víctimas heridas en los accidentes de tránsito,2002,5,Víctimas
06,Colima,006,Ixtlahuacán,6200009439,Víctimas heridas en los accidentes de tránsito,2003,10,Víctimas
06,Colima,006,Ixtlahuacán,6200009439,Víctimas heridas en los accidentes de tránsito,2004,20,Víctimas
06,Colima,006,Ixtlahuacán,6200009439,Víctimas heridas en los accidentes de tránsito,2005,5,Víctimas
06,Colima,006,Ixtlahuacán,6200009439,Víctimas heridas en los accidentes de tránsito,2006,14,Víctimas
06,Colima,006,Ixtlahuacán,6200009439,Víctimas heridas en los accidentes de tránsito,2007,7,Víctimas
06,Colima,006,Ixtlahuacán,6200009439,Víctimas heridas en los accidentes de tránsito,2008,11,Víctimas
